3702   alpha=0.0009 beta=1.0872,    на последнем интервале alpha=0.0014, beta= 1.2228
3703   alpha=0.0009 beta=1.0873,    на последнем интервале alpha=0.0009, beta= 1.2229
3704   alpha=0.0009 beta=1.0873,    на последнем интервале alpha=0.0004, beta= 1.2230
3705   alpha=0.0007 beta=1.0870,    на последнем интервале alpha=0.0028, beta= 1.2226
3706   alpha=0.0008 beta=1.0872,    на последнем интервале alpha=0.0014, beta= 1.2228
3707   alpha=0.0009 beta=1.0873,    на последнем интервале alpha=0.0016, beta= 1.2228
3708   alpha=0.0009 beta=1.0873,    на последнем интервале alpha=0.0018, beta= 1.2228
3709   alpha=0.0007 beta=1.0871,    на последнем интервале alpha=0.0018, beta= 1.2228
3710   alpha=0.0006 beta=1.0870,    на последнем интервале alpha=0.0011, beta= 1.2229
3711   alpha=0.0009 beta=1.0873,    на последнем интервале alpha=0.0007, beta= 1.2229
3712   alpha=0.0012 beta=1.0876,    на последнем интервале alpha=0.0004, beta= 1.2230
3713   alpha=0.0010 beta=1.0874,    на последнем интервале alpha=0.0036, beta= 1.2225
3714   alpha=0.0010 beta=1.0874,    на последнем интервале alpha=0.0007, beta= 1.2229
3715   alpha=0.0009 beta=1.0873,    на последнем интервале alpha=0.0014, beta= 1.2228
3716   alpha=0.0011 beta=1.0875,    на последнем интервале alpha=0.0011, beta= 1.2229
3717   alpha=0.0013 beta=1.0877,    на последнем интервале alpha=0.0007, beta= 1.2229
3718   alpha=0.0007 beta=1.0871,    на последнем интервале alpha=0.0007, beta= 1.2229
3719   alpha=0.0013 beta=1.0877,    на последнем интервале alpha=0.0018, beta= 1.2228
3720   alpha=0.0011 beta=1.0875,    на последнем интервале alpha=0.0018, beta= 1.2228
3721   alpha=0.0009 beta=1.0873,    на последнем интервале alpha=0.0018, beta= 1.2228
3722   alpha=0.0015 beta=1.0878,    на последнем интервале alpha=0.0021, beta= 1.2227
3723   alpha=0.0003 beta=1.0867,    на последнем интервале alpha=0.0011, beta= 1.2229
3724   alpha=0.0008 beta=1.0872,    на последнем интервале alpha=0.0014, beta= 1.2228
3725   alpha=0.0013 beta=1.0877,    на последнем интервале alpha=0.0018, beta= 1.2228
3726   alpha=0.0013 beta=1.0876,    на последнем интервале alpha=0.0014, beta= 1.2228
3727   alpha=0.0011 beta=1.0874,    на последнем интервале alpha=0.0021, beta= 1.2227
3728   alpha=0.0010 beta=1.0873,    на последнем интервале alpha=0.0021, beta= 1.2227
3729   alpha=0.0009 beta=1.0873,    на последнем интервале alpha=0.0021, beta= 1.2227
3730   alpha=0.0007 beta=1.0871,    на последнем интервале alpha=0.0018, beta= 1.2228
3731   alpha=0.0008 beta=1.0871,    на последнем интервале alpha=0.0036, beta= 1.2225
3732   alpha=0.0009 beta=1.0872,    на последнем интервале alpha=0.0030, beta= 1.2226
3733   alpha=0.0010 beta=1.0874,    на последнем интервале alpha=0.0025, beta= 1.2227
3734   alpha=0.0009 beta=1.0873,    на последнем интервале alpha=0.0014, beta= 1.2228
3735   alpha=0.0009 beta=1.0873,    на последнем интервале alpha=0.0018, beta= 1.2228
3736   alpha=0.0010 beta=1.0874,    на последнем интервале alpha=0.0025, beta= 1.2227
3737   alpha=0.0010 beta=1.0874,    на последнем интервале alpha=0.0032, beta= 1.2226
3738   alpha=0.0009 beta=1.0873,    на последнем интервале alpha=0.0014, beta= 1.2228
3739   alpha=0.0006 beta=1.0870,    на последнем интервале alpha=0.0011, beta= 1.2229
3740   alpha=0.0012 beta=1.0875,    на последнем интервале alpha=0.0021, beta= 1.2227
3741   alpha=0.0012 beta=1.0875,    на последнем интервале alpha=0.0016, beta= 1.2228
3742   alpha=0.0011 beta=1.0875,    на последнем интервале alpha=0.0011, beta= 1.2229
3743   alpha=0.0012 beta=1.0875,    на последнем интервале alpha=0.0011, beta= 1.2229
3744   alpha=0.0007 beta=1.0871,    на последнем интервале alpha=0.0018, beta= 1.2228
3745   alpha=0.0008 beta=1.0872,    на последнем интервале alpha=0.0016, beta= 1.2228
3746   alpha=0.0009 beta=1.0872,    на последнем интервале alpha=0.0014, beta= 1.2228
3747   alpha=0.0014 beta=1.0877,    на последнем интервале alpha=0.0014, beta= 1.2228
3748   alpha=0.0014 beta=1.0877,    на последнем интервале alpha=0.0018, beta= 1.2228
3749   alpha=0.0011 beta=1.0875,    на последнем интервале alpha=0.0020, beta= 1.2228
3750   alpha=0.0009 beta=1.0873,    на последнем интервале alpha=0.0021, beta= 1.2227
3751   alpha=0.0009 beta=1.0873,    на последнем интервале alpha=0.0014, beta= 1.2228
3752   alpha=0.0014 beta=1.0877,    на последнем интервале alpha=0.0028, beta= 1.2226
3753   alpha=0.0012 beta=1.0875,    на последнем интервале alpha=0.0021, beta= 1.2227
3754   alpha=0.0010 beta=1.0874,    на последнем интервале alpha=0.0014, beta= 1.2228
3755   alpha=0.0012 beta=1.0875,    на последнем интервале alpha=0.0011, beta= 1.2229
3756   alpha=0.0013 beta=1.0877,    на последнем интервале alpha=0.0014, beta= 1.2228
3757   alpha=0.0011 beta=1.0875,    на последнем интервале alpha=0.0011, beta= 1.2229
3758   alpha=0.0008 beta=1.0872,    на последнем интервале alpha=0.0007, beta= 1.2229
3759   alpha=0.0008 beta=1.0872,    на последнем интервале alpha=0.0007, beta= 1.2229
3760   alpha=0.0009 beta=1.0873,    на последнем интервале alpha=0.0007, beta= 1.2229
3761   alpha=0.0010 beta=1.0874,    на последнем интервале alpha=0.0009, beta= 1.2229
3762   alpha=0.0011 beta=1.0875,    на последнем интервале alpha=0.0011, beta= 1.2229
3763   alpha=0.0014 beta=1.0878,    на последнем интервале alpha=0.0014, beta= 1.2228
3764   alpha=0.0013 beta=1.0877,    на последнем интервале alpha=0.0018, beta= 1.2228
3765   alpha=0.0012 beta=1.0876,    на последнем интервале alpha=0.0012, beta= 1.2229
3766   alpha=0.0011 beta=1.0875,    на последнем интервале alpha=0.0007, beta= 1.2229
3767   alpha=0.0013 beta=1.0877,    на последнем интервале alpha=0.0014, beta= 1.2228
3768   alpha=0.0010 beta=1.0874,    на последнем интервале alpha=0.0014, beta= 1.2228
3769   alpha=0.0013 beta=1.0877,    на последнем интервале alpha=0.0025, beta= 1.2227
3770   alpha=0.0011 beta=1.0875,    на последнем интервале alpha=0.0021, beta= 1.2227
3771   alpha=0.0009 beta=1.0873,    на последнем интервале alpha=0.0018, beta= 1.2228
3772   alpha=0.0006 beta=1.0870,    на последнем интервале alpha=0.0011, beta= 1.2229
3773   alpha=0.0012 beta=1.0876,    на последнем интервале alpha=0.0018, beta= 1.2228
3774   alpha=0.0010 beta=1.0874,    на последнем интервале alpha=0.0018, beta= 1.2228
3775   alpha=0.0008 beta=1.0872,    на последнем интервале alpha=0.0018, beta= 1.2228
3776   alpha=0.0009 beta=1.0873,    на последнем интервале alpha=0.0014, beta= 1.2228
3777   alpha=0.0011 beta=1.0875,    на последнем интервале alpha=0.0011, beta= 1.2229
3778   alpha=0.0010 beta=1.0873,    на последнем интервале alpha=0.0005, beta= 1.2230
3779   alpha=0.0008 beta=1.0872,    на последнем интервале alpha=0.0000, beta= 1.2230
3780   alpha=0.0009 beta=1.0873,    на последнем интервале alpha=0.0018, beta= 1.2228
3781   alpha=0.0006 beta=1.0870,    на последнем интервале alpha=0.0007, beta= 1.2229
3782   alpha=0.0008 beta=1.0872,    на последнем интервале alpha=0.0005, beta= 1.2230
3783   alpha=0.0009 beta=1.0873,    на последнем интервале alpha=0.0004, beta= 1.2230
3784   alpha=0.0010 beta=1.0874,    на последнем интервале alpha=0.0014, beta= 1.2228
3785   alpha=0.0012 beta=1.0876,    на последнем интервале alpha=0.0018, beta= 1.2228
3786   alpha=0.0010 beta=1.0874,    на последнем интервале alpha=0.0020, beta= 1.2228
3787   alpha=0.0008 beta=1.0871,    на последнем интервале alpha=0.0021, beta= 1.2227
3788   alpha=0.0014 beta=1.0877,    на последнем интервале alpha=0.0032, beta= 1.2226
3789   alpha=0.0011 beta=1.0875,    на последнем интервале alpha=0.0011, beta= 1.2229
3790   alpha=0.0009 beta=1.0873,    на последнем интервале alpha=0.0012, beta= 1.2229
3791   alpha=0.0007 beta=1.0871,    на последнем интервале alpha=0.0014, beta= 1.2228
3792   alpha=0.0011 beta=1.0874,    на последнем интервале alpha=0.0018, beta= 1.2228
3793   alpha=0.0012 beta=1.0875,    на последнем интервале alpha=0.0018, beta= 1.2228
3794   alpha=0.0012 beta=1.0875,    на последнем интервале alpha=0.0020, beta= 1.2228
3795   alpha=0.0012 beta=1.0876,    на последнем интервале alpha=0.0021, beta= 1.2227
3796   alpha=0.0011 beta=1.0874,    на последнем интервале alpha=0.0004, beta= 1.2230
3797   alpha=0.0009 beta=1.0873,    на последнем интервале alpha=0.0004, beta= 1.2230
3798   alpha=0.0008 beta=1.0872,    на последнем интервале alpha=0.0007, beta= 1.2229
3799   alpha=0.0010 beta=1.0874,    на последнем интервале alpha=0.0012, beta= 1.2229
3800   alpha=0.0011 beta=1.0875,    на последнем интервале alpha=0.0018, beta= 1.2228
3801   alpha=0.0006 beta=1.0870,    на последнем интервале alpha=0.0014, beta= 1.2228
3802   alpha=0.0010 beta=1.0874,    на последнем интервале alpha=0.0021, beta= 1.2227
3803   alpha=0.0011 beta=1.0874,    на последнем интервале alpha=0.0020, beta= 1.2228
3804   alpha=0.0011 beta=1.0875,    на последнем интервале alpha=0.0018, beta= 1.2228
3805   alpha=0.0011 beta=1.0874,    на последнем интервале alpha=0.0028, beta= 1.2226
3806   alpha=0.0010 beta=1.0873,    на последнем интервале alpha=0.0014, beta= 1.2228
3807   alpha=0.0011 beta=1.0874,    на последнем интервале alpha=0.0012, beta= 1.2229
3808   alpha=0.0012 beta=1.0876,    на последнем интервале alpha=0.0011, beta= 1.2229
3809   alpha=0.0008 beta=1.0872,    на последнем интервале alpha=0.0021, beta= 1.2227
3810   alpha=0.0017 beta=1.0880,    на последнем интервале alpha=0.0011, beta= 1.2229
3811   alpha=0.0014 beta=1.0877,    на последнем интервале alpha=0.0009, beta= 1.2229
3812   alpha=0.0011 beta=1.0875,    на последнем интервале alpha=0.0007, beta= 1.2229
3813   alpha=0.0008 beta=1.0872,    на последнем интервале alpha=0.0014, beta= 1.2228
3814   alpha=0.0009 beta=1.0873,    на последнем интервале alpha=0.0018, beta= 1.2228
3815   alpha=0.0008 beta=1.0872,    на последнем интервале alpha=0.0016, beta= 1.2228
3816   alpha=0.0007 beta=1.0871,    на последнем интервале alpha=0.0014, beta= 1.2228
3817   alpha=0.0009 beta=1.0872,    на последнем интервале alpha=0.0028, beta= 1.2226
3818   alpha=0.0008 beta=1.0872,    на последнем интервале alpha=0.0007, beta= 1.2229
3819   alpha=0.0008 beta=1.0872,    на последнем интервале alpha=0.0007, beta= 1.2229
3820   alpha=0.0009 beta=1.0873,    на последнем интервале alpha=0.0007, beta= 1.2229
3821   alpha=0.0008 beta=1.0872,    на последнем интервале alpha=0.0007, beta= 1.2229
3822   alpha=0.0009 beta=1.0873,    на последнем интервале alpha=0.0025, beta= 1.2227
